1,13
1,7
1,15
2,12
2,15
2,7
2,2
2,29
2,29
2,25
2,23
2,23
3,26
3,6
4,26
5,30
5,19
6,27
6,27
7,21
7,24
7,14
8,20
8,2
8,8
8,27
8,3
8,5
8,3
8,14
8,15
8,25
9,12
9,4
9,20
9,8
9,14
9,13
9,18
10,1
11,29
11,12
11,7
11,8
11,14
11,1
11,4
11,7
12,13
12,11
12,13
12,16
12,17
12,24
12,25
13,10
13,17
13,17
13,15
13,3
13,10
14,8
14,18
15,26
15,4
15,25
15,23
15,20
15,27
15,20
15,11
15,24
16,5
16,8
16,8
16,6
16,17
16,16
16,9
16,29
16,9
17,24
17,12
17,9
17,23
17,17
17,17
17,21
17,9
18,14
18,13
18,1
18,12
19,17
19,23
19,1
19,21
19,15
19,5
19,22
19,6
20,5
20,8
20,7
20,16
20,13
21,18
21,18
22,12
22,18
23,4
23,12
23,10
23,15
23,23
23,6
23,1
24,29
24,26
24,22
24,14
24,17
25,6
25,15
25,17
26,26
26,2
26,11
26,17
26,16
26,30
26,3
26,28
26,22
26,18
27,3
27,25
27,1
27,19
27,1
27,30
27,21
28,2
28,22
28,8
28,20
29,11
29,20
30,22
30,4
30,12
30,20
30,14
30,4
30,4
31,19
31,26
31,18
31,18
32,21
32,15
32,24
32,7
32,28
32,2
33,10
33,28
33,13
33,15
34,11
34,17
34,6
34,9
35,10
35,20
35,27
35,10
35,24
35,14
35,2
35,9
35,25
35,24
36,30
36,30
36,28
36,27
36,21
36,14
36,2
36,8
36,21
37,8
37,6
37,12
37,27
37,23
38,21
38,30
38,17
38,2
38,22
38,18
39,4
40,11
40,1
40,21
40,18
40,10
40,3
41,22
41,26
41,4
41,26
41,2
41,18
42,16
42,26
42,26
42,13
42,17
42,19
42,6
42,22
42,30
42,16
43,26
43,14
44,20
44,10
44,25
44,18
44,22
44,10
44,8
44,10
44,23
44,26
45,25
45,26
45,7
46,1
46,3
46,1
46,16
47,28
47,27
48,28
48,16
48,27
48,3
49,26
49,2
49,10
49,1
49,19
49,3
50,7
50,19
50,14
50,20
50,24
51,17
51,11
51,3
52,9
52,10
52,28
52,4
52,25
52,18
53,9
53,20
53,11
53,19
53,1
53,23
54,23
54,19
54,6
55,3
55,21
55,25
55,10
55,7
55,19
56,25
56,8
56,2
56,22
57,9
57,24
58,19
58,1
58,24
59,5
59,19
59,19
59,24
59,19
59,28
59,26
59,27
59,26
60,5
60,10
60,5
60,16
60,1
60,3
60,27
60,11
61,7
61,19
61,30
61,8
61,29
62,7
62,2
63,5
63,18
63,9
64,19
64,9
64,17
64,9
64,30
64,5
64,6
64,25
65,10
65,2
65,14
65,28
66,22
66,12
66,18
66,14
66,21
66,28
67,9
68,22
68,24
68,20
68,2
68,10
68,27
68,28
68,23
68,27
68,12
69,24
69,7
69,11
70,5
70,3
70,5
70,9
70,2
70,20
71,15
71,1
71,9
71,24
71,8
71,2
71,17
71,26
71,14
72,18
72,12
72,12
72,14
72,13
73,9
73,12
73,27
73,27
73,10
73,29
73,18
74,16
74,28
74,6
74,20
74,14
74,24
74,28
75,19
75,30
75,9
75,28
75,16
75,6
75,5
75,3
76,25
76,3
76,11
76,6
76,28
76,19
76,14
76,30
77,8
77,15
77,8
78,13
78,24
78,7
78,20
78,21
78,7
78,17
