1507,267
1238,145
645,388
30,381
1739,355
97,208
1842,396
798,481
1861,29
2028,183
1121,384
115,297
1001,150
1330,324
564,140
1772,413
1258,494
1945,114
1485,491
521,267
228,500
1444,8
1229,51
220,400
608,23
632,192
643,475
2092,201
595,81
348,324
876,207
1522,164
1352,104
398,292
173,229
1934,131
1677,190
619,460
1349,314
915,49
1198,348
1951,418
49,272
1957,216
1448,252
1097,232
755,203
576,28
521,490
131,196
780,245
333,238
550,315
1158,79
2004,328
1081,196
230,392
982,377
1273,417
41,106
158,53
709,65
1,269
1403,273
1767,41
410,340
970,179
321,353
1983,266
192,379
858,231
1051,104
704,48
1260,85
1981,49
948,137
1863,376
583,337
548,45
67,162
1687,149
503,241
544,171
96,242
440,433
1257,378
1982,166
1160,41
1355,206
2051,58
1972,311
743,75
1025,110
2122,66
62,173
1170,462
1150,204
1809,414
1436,361
2129,170
1058,207
1485,90
903,272
1740,271
913,255
487,310
1046,341
1893,186
646,147
321,265
477,293
776,438
1021,96
1461,374
1311,392
346,404
433,479
141,31
1694,190
990,60
247,87
103,358
1139,281
463,235
1594,377
852,452
1593,45
1355,357
34,216
859,138
2104,402
1487,209
1569,139
762,217
2018,61
1380,174
223,93
166,217
2049,272
1056,487
466,190
846,141
1075,70
1105,483
1191,455
1404,221
1480,33
1615,351
1062,78
478,164
1675,26
1106,379
1710,163
2077,403
1441,453
1870,209
263,478
1703,349
858,9
359,83
1089,204
227,139
1373,425
1064,94
1915,187
691,386
466,224
504,440
1304,188
832,431
1251,466
1105,166
1855,130
555,90
741,2
1585,421
595,352
865,406
1584,219
167,206
725,356
667,400
324,297
2042,122
2007,58
2102,317
1279,452
1228,123
1837,38
937,380
525,190
849,264
578,291
448,40
1912,56
1393,451
495,475
1807,221
1051,385
1783,192
418,164
883,77
1324,50
438,347
1078,92
2117,236
9,213
617,377
1903,411
378,55
22,76
806,95
2092,437
1242,365
310,129
61,414
1673,396
711,226
1186,402
1205,102
444,183
1225,173
1128,213
1224,26
1170,104
2056,467
2120,420
874,403
2113,130
373,348
37,170
1479,56
235,146
852,280
664,148
1725,155
803,201
1797,205
1547,330
868,476
1379,259
477,292
1599,229
1931,142
1426,446
601,185
31,148
2101,381
1241,303
573,255
1695,429
199,271
887,37
964,350
1066,204
2018,493
1263,266
1314,45
394,142
41,77
897,275
1193,391
92,203
126,156
1288,259
1274,165
1942,386
1230,216
1564,82
128,122
1620,476
738,343
1690,18
1696,242
441,302
1941,473
1396,8
1414,483
21,477
158,147
1244,404
87,28
1205,158
881,256
1567,226
689,38
873,287
1630,291
1392,404
891,399
1540,347
1561,97
1652,35
530,476
1751,110
394,119
1976,129
547,358
1420,387
1621,155
1761,360
1913,112
761,277
760,103
1237,315
298,31
1354,420
1369,213
400,248
2078,385
813,243
1168,337
82,324
1921,171
251,213
1648,180
880,374
933,360
1082,87
594,44
2091,142
1320,154
1820,160
1699,88
641,37
1054,227
1277,16
680,68
699,381
1340,482
1768,278
1296,96
1926,160
1283,299
1638,358
1467,381
551,275
1087,283
602,208
749,486
1108,292
993,17
807,69
1397,77
423,188
205,308
1500,220
899,169
1497,107
94,444
93,230
1578,378
1757,105
1001,435
1769,206
988,175
533,404
1163,270
1338,45
1519,129
123,138
2051,164
1383,182
790,164
459,107
904,309
516,344
1260,302
169,23
328,124
852,292
615,419
1918,264
828,2
536,82
1378,491
666,121
1876,65
1217,304
1303,347
1815,49
843,412
573,340
846,418
925,418
468,366
1920,109
2097,483
1861,262
1390,229
335,322
1309,427
785,27
1080,28
801,226
637,485
28,326
1311,267
63,359
671,491
622,183
687,177
504,297
1500,135
1229,289
2116,466
534,406
1644,204
1345,247
1065,67
2070,89
1259,341
234,326
1576,391
922,42
1067,288
128,207
253,74
672,496
1291,138
889,236
135,230
934,473
583,87
1081,172
1096,199
554,34
1369,183
1167,441
904,298
814,29
234,73
310,381
565,70
91,347
1803,259
1709,492
1121,35
1335,165
595,342
859,193
439,438
323,201
1301,275
1558,62
694,4
1673,461
640,114
2035,95
891,182
694,490
1237,264
287,450
67,397
1536,123
2012,234
1546,199
496,302
1177,231
1387,384
140,79
214,26
1166,479
483,174
1902,241
496,425
147,67
2059,417
1759,499
511,332
1337,486
899,29
1876,82
532,304
780,265
1961,274
2049,383
865,379
1226,223
98,20
776,208
781,316
384,218
334,486
587,30
1719,356
539,396
1858,492
579,232
1950,462
1068,443
1223,212
1750,364
1912,77
1653,334
1952,417
1661,389
1012,369
1206,83
666,234
1910,434
821,483
1075,493
955,390
659,40
1879,290
1840,405
1640,462
108,413
488,138
113,452
2110,132
1153,172
456,101
277,303
1252,429
189,101
1354,231
611,417
656,488
848,396
1721,304
761,293
1411,292
126,421
127,76
675,218
904,429
121,449
513,27
1667,19
292,335
562,422
449,114
1081,310
1296,51
2014,192
742,20
1901,247
870,466
537,278
95,408
1004,273
805,74
1566,111
449,162
905,371
253,218
1761,287
1642,147
151,312
1073,345
753,317
343,454
790,408
351,250
72,374
1795,148
900,258
9,333
2085,47
1667,23
2063,500
1471,344
384,88
2064,348
1890,64
322,135
68,163
1926,120
1497,416
186,410
1735,102
222,312
162,312
986,472
412,149
1296,124
669,47
8,479
1567,214
982,231
1829,206
1510,189
826,119
486,35
1688,412
710,210
2123,350
1048,417
726,77
1934,256
1684,308
738,482
793,152
467,387
1909,57
1930,311
1901,379
701,270
1760,77
1694,215
1162,36
121,418
2102,10
1402,478
257,193
1053,451
362,413
1394,112
100,456
1048,336
141,7
2041,105
1907,223
363,144
1602,427
547,174
1854,430
888,298
405,473
552,9
688,301
809,322
1585,356
395,29
526,100
2084,89
1401,455
581,129
1647,380
831,78
1219,61
580,429
1429,233
1209,117
35,128
2034,28
1821,41
1538,135
1949,27
1277,250
1869,223
1774,414
152,291
1085,397
920,489
303,337
1479,367
1060,495
1822,87
1418,139
1859,367
843,49
1320,54
1438,155
186,317
1172,290
1796,467
451,75
1529,406
684,425
1661,192
1248,186
1114,238
1253,388
698,132
1849,130
339,81
516,89
1119,481
842,149
1436,116
1480,165
104,473
584,338
2132,190
781,229
1536,128
1863,391
992,63
425,123
2126,8
700,356
613,159
319,162
1019,463
84,382
158,315
1467,389
866,380
371,469
692,35
640,325
344,440
349,218
1979,234
2112,216
1636,357
439,83
1412,493
1652,285
820,139
1632,120
1492,305
400,480
1744,331
146,233
212,330
1663,229
20,266
1307,432
673,141
1310,183
1164,319
1401,77
1470,472
1648,472
320,151
1551,127
2033,476
1814,452
405,464
243,397
1559,467
981,455
363,249
803,299
77,174
1555,39
509,34
1784,102
1654,489
1706,241
1456,139
173,170
516,219
706,321
917,421
995,225
1330,336
2130,19
1174,27
1304,85
1057,224
2113,300
1605,143
1921,424
695,433
1094,105
1892,244
2102,15
2076,425
612,103
947,343
601,483
392,328
107,438
117,244
1009,55
211,183
116,482
2119,288
11,310
1597,195
1212,82
1428,106
1267,427
1176,484
798,313
293,370
1529,437
1749,333
581,227
1263,37
251,475
542,440
1234,100
1849,107
658,24
956,165
1326,186
1998,367
137,171
819,286
530,468
890,142
1978,353
1997,242
686,401
140,50
1500,110
782,385
464,169
595,243
2061,333
1776,235
703,434
1268,166
1180,14
1872,223
1209,81
404,301
147,496
2003,445
1820,475
820,421
819,227
1798,411
1341,206
293,335
282,2
652,295
743,340
1172,144
459,220
933,185
2101,170
769,487
639,132
501,334
1117,467
966,292
676,90
187,407
997,226
741,25
2060,296
589,235
713,421
1510,443
444,56
1003,63
338,250
1785,341
1652,26
492,298
2111,391
379,303
1405,465
1087,264
833,245
1741,452
1325,482
317,446
2014,191
2083,202
1467,287
815,247
1590,337
1117,2
1386,445
708,229
1933,262
993,95
1205,118
1095,372
115,278
957,258
544,324
705,319
1776,168
554,62
1728,179
1236,127
853,445
700,113
174,153
2018,17
1986,98
474,308
409,315
1079,123
243,341
323,84
52,89
485,245
1402,366
994,164
1560,497
999,96
1664,91
333,313
485,416
1018,52
1534,412
756,84
1486,321
1906,407
485,449
1774,69
181,42
523,113
156,300
1068,148
1296,8
971,42
1153,291
1952,243
517,500
711,226
1980,221
1638,62
499,402
172,114
106,118
841,354
1266,449
1688,315
1576,488
575,156
1271,476
2019,357
722,59
1086,44
603,171
1963,429
454,40
787,384
2052,324
1017,135
508,365
1593,81
1505,75
577,242
657,443
1450,327
1818,167
742,432
1773,412
1805,356
1078,194
1374,51
492,386
136,190
74,351
1036,360
956,203
1696,389
1231,186
192,283
935,182
1358,303
1134,347
140,156
1435,365
1774,320
139,335
1944,484
1360,273
1621,120
1303,250
1097,181
716,150
947,419
779,48
1400,329
1676,221
100,223
1690,282
1081,422
1110,435
793,77
256,359
271,117
190,217
771,316
1803,287
2068,489
1190,221
1284,312
481,426
799,272
12,75
1744,229
1684,237
163,118
64,135
796,267
1763,32
1492,342
517,234
1657,418
1907,226
546,172
1643,430
370,209
672,86
1391,1
1613,259
1820,461
1448,477
389,137
1833,483
1584,31
722,120
71,49
1608,340
1942,66
1950,334
1668,123
1343,295
141,250
1685,293
1909,408
1476,290
130,60
1318,269
489,368
1414,493
821,10
1737,388
1143,128
593,49
1428,401
128,377
2032,232
1689,330
396,76
1719,313
1084,383
1002,183
741,167
1626,378
1333,202
207,182
442,343
872,102
1307,471
1010,379
2048,64
1047,119
370,389
1948,51
935,327
1106,413
1920,317
1592,453
1320,421
570,70
1652,30
1749,65
247,172
596,28
1430,468
2123,344
1468,195
770,326
1818,485
1386,474
1558,145
182,356
1013,99
377,116
1665,465
621,109
178,242
1035,157
37,138
1241,431
244,9
1064,460
1622,435
1765,265
841,411
1404,115
2064,169
1414,410
1366,122
892,189
1578,437
2110,263
2049,229
1602,475
1744,380
1008,76
751,486
1370,242
175,425
96,200
440,58
1269,488
119,40
865,339
1711,275
270,185
857,480
1102,296
1727,382
580,33
901,40
228,230
1685,288
170,207
1197,306
367,398
1481,315
246,110
1928,399
1006,409
781,449
2046,122
1438,233
66,475
79,92
1507,348
1575,259
1372,158
1776,307
1002,370
219,217
775,123
564,74
1871,497
885,387
33,386
1577,35
1216,15
985,337
1469,64
108,248
1513,435
1433,176
502,126
1893,433
996,246
1309,299
1656,143
689,225
1141,163
1060,144
416,36
698,423
1317,378
1433,433
1376,330
547,241
1998,309
274,433
87,399
768,56
1554,351
2133,194
