1,353
2,267
3,290
4,145
5,151
6,388
7,8
8,381
9,408
10,355
11,23
12,208
13,432
14,396
15,187
16,481
17,436
18,29
19,475
20,183
21,263
22,384
23,27
24,297
25,235
26,150
27,312
28,324
29,132
30,140
31,415
32,413
33,295
34,494
35,456
36,114
37,348
38,491
39,122
40,267
41,54
42,500
43,339
44,8
45,288
46,51
47,52
48,400
49,143
50,23
51,148
52,192
53,151
54,475
55,490
56,201
57,140
58,81
59,82
60,324
61,206
62,207
63,357
64,164
65,317
66,104
67,94
68,292
69,41
70,229
71,453
72,131
73,393
74,190
75,145
76,460
77,316
78,314
79,215
80,49
81,281
82,348
83,457
84,418
85,12
86,272
87,459
88,216
89,339
90,252
91,257
92,232
93,177
94,203
95,135
96,28
97,122
98,490
99,31
100,196
101,183
102,245
103,78
104,238
105,129
106,315
107,272
108,79
109,470
110,328
111,254
112,196
113,54
114,392
115,230
116,377
117,299
118,417
119,10
120,106
121,37
122,53
123,166
124,65
125,1
126,269
127,329
128,273
129,414
130,41
131,96
132,340
133,228
134,179
135,75
136,353
137,465
138,266
139,45
140,379
141,201
142,231
143,247
144,104
145,165
146,48
147,295
148,85
149,464
150,49
151,222
152,137
153,437
154,376
155,137
156,337
157,129
158,45
159,16
160,162
161,396
162,149
163,118
164,241
165,128
166,171
167,23
168,242
169,104
170,433
171,295
172,378
173,464
174,166
175,272
176,41
177,318
178,206
179,481
180,58
181,462
182,311
183,174
184,75
185,240
186,110
187,497
188,66
189,15
190,173
191,274
192,462
193,270
194,204
195,424
196,414
197,337
198,361
199,499
200,170
201,248
202,207
203,348
204,90
205,212
206,272
207,408
208,271
209,214
210,255
211,114
212,310
213,245
214,341
215,444
216,186
217,152
218,147
219,76
220,265
221,112
222,293
223,182
224,438
225,240
226,96
227,343
228,374
229,307
230,392
231,81
232,404
233,102
234,479
235,33
236,31
237,397
238,190
239,232
240,60
241,58
242,87
243,25
244,358
245,267
246,281
247,109
248,235
249,374
250,377
251,200
252,452
253,374
254,45
255,318
256,357
257,8
258,216
259,201
260,138
261,493
262,402
263,349
264,209
265,368
266,139
267,179
268,217
269,473
270,61
271,323
272,174
273,53
274,93
275,39
276,217
277,480
278,272
279,248
280,487
281,109
282,190
283,198
284,141
285,252
286,70
287,259
288,483
289,279
290,455
291,329
292,221
293,347
294,33
295,379
296,351
297,249
298,78
299,112
300,164
301,393
302,26
303,260
304,379
305,401
306,163
307,487
308,403
309,338
310,453
311,438
312,209
313,62
314,478
315,399
316,349
317,201
318,9
319,84
320,83
321,255
322,204
323,54
324,139
325,322
326,425
327,249
328,94
329,449
330,187
331,162
332,386
333,110
334,224
335,119
336,440
337,306
338,188
339,195
340,431
341,293
342,466
343,259
344,166
345,435
346,130
347,130
348,90
349,174
350,2
351,372
352,421
353,140
354,352
355,203
356,406
357,371
358,219
359,39
360,206
361,170
362,356
363,157
364,400
365,76
366,297
367,479
368,122
369,470
370,58
371,493
372,317
373,300
374,452
375,288
376,123
377,431
378,38
379,220
380,380
381,123
382,190
383,199
384,264
385,136
386,291
387,105
388,40
389,448
390,56
391,327
392,451
393,116
394,475
395,424
396,221
397,247
398,385
399,418
400,192
401,98
402,164
403,207
404,77
405,310
406,50
407,103
408,347
409,253
410,92
411,496
412,236
413,3
414,213
415,145
416,377
417,446
418,411
419,89
420,55
421,6
422,76
423,189
424,95
425,490
426,437
427,291
428,365
429,73
430,129
431,15
432,414
433,392
434,396
435,167
436,226
437,278
438,402
439,282
440,102
441,104
442,183
443,287
444,173
445,265
446,213
447,287
448,26
449,274
450,104
451,482
452,467
453,497
454,420
455,205
456,403
457,495
458,130
459,88
460,348
461,9
462,170
463,347
464,56
465,55
466,146
467,200
468,280
469,156
470,148
471,404
472,155
473,188
474,201
475,421
476,205
477,363
478,330
479,204
480,476
481,323
482,259
483,112
484,292
485,375
486,229
487,453
488,142
489,334
490,446
491,141
492,185
493,8
494,148
495,493
496,381
497,291
498,303
499,135
500,255
501,397
502,429
503,47
504,271
505,208
506,37
507,226
508,350
509,250
510,204
511,473
512,493
513,296
514,266
515,308
516,45
517,93
518,142
519,10
520,77
521,211
522,275
523,280
524,391
525,22
526,203
527,30
528,156
529,302
530,259
531,299
532,165
533,455
534,386
535,288
536,216
537,367
538,82
539,30
540,122
