1,39
1,29
1,32
1,16
1,17
2,42
2,1
2,44
2,39
2,3
3,23
3,47
3,43
3,21
3,52
4,48
4,4
4,20
4,29
4,42
5,3
5,32
5,26
5,17
5,34
6,35
6,15
6,16
6,45
6,32
7,54
7,50
7,13
7,38
7,53
8,14
8,29
8,6
8,54
8,37
9,1
9,32
9,44
9,16
9,3
10,21
10,17
10,52
10,53
10,22
11,16
11,9
11,35
11,23
11,39
12,18
12,12
12,11
12,32
12,5
13,25
13,49
13,15
13,43
13,21
14,16
14,50
14,35
14,34
14,24
15,6
15,31
15,38
15,50
15,46
16,2
16,30
16,24
16,37
16,28
17,26
17,20
17,22
17,15
17,4
18,14
18,53
18,20
18,27
18,9
19,26
19,14
19,34
19,30
19,51
20,36
20,28
20,22
20,6
20,43
21,25
21,41
21,33
21,45
21,2
22,12
22,4
22,6
22,18
22,7
23,1
23,29
23,36
23,30
23,45
24,5
24,11
24,37
24,25
24,20
25,9
25,39
25,51
25,29
25,5
26,41
26,22
26,25
26,27
26,12
27,18
27,6
27,32
27,10
27,51
28,24
28,15
28,48
28,41
28,37
29,14
29,5
29,2
29,18
29,43
30,17
30,13
30,26
30,14
30,19
31,3
31,27
31,12
31,47
31,32
32,41
32,51
32,18
32,30
32,5
33,35
33,23
33,52
33,7
33,50
34,34
34,19
34,9
34,26
34,12
35,54
35,8
35,2
35,19
35,30
36,50
36,22
36,46
36,45
36,37
37,39
37,54
37,19
37,27
37,23
38,38
38,10
38,30
38,44
38,24
39,28
39,13
39,34
39,27
39,37
40,48
40,21
40,17
40,16
40,9
41,29
41,13
41,32
41,20
41,48
42,26
42,11
42,37
42,41
42,34
43,43
43,9
43,44
43,11
43,52
44,4
44,43
44,21
44,26
44,7
45,10
45,3
45,39
45,29
45,31
46,12
46,26
46,41
46,22
46,49
47,5
47,35
47,39
47,1
47,24
48,22
48,15
48,54
48,44
48,38
49,23
49,40
49,15
49,20
49,24
50,52
50,7
50,35
50,19
50,6
51,11
51,5
51,24
51,52
51,30
52,27
52,53
52,12
52,21
52,22
53,16
53,28
53,8
53,53
53,31
54,50
54,36
54,24
54,38
54,4
55,41
55,27
55,9
55,13
55,18
56,43
56,3
56,28
56,41
56,44
57,18
57,53
57,37
57,49
57,48
58,23
58,7
58,52
58,44
58,38
59,22
59,1
59,10
59,9
59,28
60,6
60,15
60,35
60,46
60,27
61,11
61,49
61,21
61,18
61,42
62,12
62,25
62,13
62,48
62,33
63,21
63,22
63,47
63,32
63,51
64,28
64,18
64,14
64,15
64,10
65,19
65,1
65,41
65,46
65,16
66,38
66,22
66,44
66,41
66,24
67,5
67,23
67,19
67,39
67,17
68,44
68,9
68,33
68,52
68,14
69,51
69,7
69,54
69,35
69,33
70,49
70,32
70,14
70,47
70,5
71,24
71,42
71,21
71,22
71,29
72,15
72,32
72,12
72,5
72,49
73,7
73,36
73,13
73,52
73,46
74,24
74,27
74,42
74,21
74,11
75,18
75,23
75,9
75,34
75,6
76,12
76,38
76,28
76,10
76,54
77,26
77,1
77,23
77,16
77,41
78,49
78,45
78,10
78,6
78,1
79,9
79,21
79,11
79,53
79,48
80,32
80,40
80,8
80,14
80,2
81,45
81,43
81,18
81,25
81,30
82,44
82,31
82,11
82,12
82,20
83,19
83,29
83,23
83,31
83,3
84,30
84,12
84,52
84,51
84,54
85,46
85,23
85,44
85,14
85,10
86,38
86,1
86,19
86,6
86,16
87,22
87,31
87,17
87,44
87,21
88,46
88,23
88,40
88,36
88,22
89,52
89,35
89,28
89,13
89,32
90,41
90,25
90,49
90,16
90,37
91,20
91,1
91,54
91,42
91,32
92,33
92,15
92,28
92,43
92,47
93,6
93,30
93,23
93,4
93,25
94,38
94,27
94,22
94,52
94,54
95,32
95,29
95,34
95,5
95,10
96,16
96,2
96,9
96,23
96,30
97,31
97,43
97,3
97,22
97,4
98,17
98,33
98,28
98,18
98,50
99,42
99,32
99,24
99,40
99,9
100,4
100,14
100,41
100,52
100,19
101,37
101,43
101,2
101,27
101,12
102,33
102,50
102,52
102,36
102,1
103,53
103,4
103,16
103,32
103,44
104,3
104,31
104,17
104,23
104,28
105,40
105,25
105,18
105,5
105,23
106,31
106,42
106,32
106,36
106,44
107,23
107,39
107,38
107,40
107,11
108,42
108,4
108,14
108,52
108,45
109,12
109,10
109,13
109,50
109,14
110,39
110,36
110,42
110,41
110,17
111,45
111,39
111,49
111,13
111,20
112,30
112,12
112,32
112,35
112,8
113,4
113,46
113,23
113,11
113,27
114,53
114,42
114,21
114,30
114,37
115,3
115,35
115,49
115,19
115,7
116,23
116,42
116,20
116,41
116,24
117,39
117,28
117,10
117,16
117,5
118,53
118,34
118,17
118,47
118,18
119,43
119,10
119,4
119,27
119,25
120,33
120,2
120,18
120,8
120,42
121,34
121,53
121,45
121,30
121,33
122,11
122,49
122,18
122,42
122,39
123,38
123,14
123,30
123,28
123,31
124,16
124,23
124,19
124,53
124,29
125,32
125,26
125,2
125,21
125,8
126,36
126,9
126,11
126,6
126,34
127,38
127,24
127,23
127,19
127,12
128,3
128,48
128,25
128,40
128,41
129,45
129,12
129,26
129,47
129,23
130,25
130,19
130,14
130,44
130,30
131,34
131,5
131,39
131,14
131,4
132,15
132,52
132,18
132,35
132,20
133,12
133,23
133,34
133,14
133,38
134,32
134,33
134,5
134,3
134,9
135,14
135,22
135,32
135,16
135,46
136,49
136,29
136,21
136,1
136,14
137,9
137,35
137,53
137,17
137,13
138,48
138,8
138,31
138,33
138,38
139,46
139,6
139,22
139,45
